鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
南屯區,土地,田心段871~900地號,2.41,其他,,,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,196061,81353,,0.0,0,,RPTPMLTKQHLFFCB98CA
南屯區,土地,田心段1021~1050地號,21.11,其他,,,1050627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1292085,61207,,0.0,0,,RPUPMLTKQHLFFCB09CA
南屯區,土地,田心段1021~1050地號,771.3,其他,,,1050622,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47203560,61200,,0.0,0,,RPWPMLTKQHLFFCB66CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福和里安和三街301~330號,152.43,住,,,1041228,土地2建物1車位3,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040522,443.28000000000003,5,2,3,有,無,39800000,89785,坡道平面,0.0,0,,RPQOMLPLQHLFFCB28CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大光街121~150號,40.48,商,,,1050602,土地1建物1車位4,一層，二層,十八層,辦公商業大樓,住商用,鋼筋混凝土造,0830825,525.9300000000001,0,0,2,有,有,39800000,75675,升降機械,0.0,0,,RPPOMLQLQHLFFCB28CA
豐原區,土地,大仁段481~510地號,73.69,住,,,1041208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2553005,34645,,0.0,0,本件買賣係母女間為節稅而移轉，新台幣2200000元整主張民國104年度贈與，新台幣2553005則以實際支付價金買賣。,RPUOMLSLPHLFFAL07CA
豐原區,房地(土地+建物),臺中市豐原區圓環東路230巷1弄1~30號,94.44,住,,,1050529,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041008,210.86,4,3,4,有,無,16800000,79674,,0.0,0,,RPRNMLTKQHLFFAL76CA
豐原區,土地,下南坑段991~1020地號,1570.0,,山坡地保育區,農牧用地,1041122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,318,,0.0,0,,RPQNMLPKQHLFFAL88CA
豐原區,房地(土地+建物),臺中市豐原區豐勢路一段451~480號,107.52,工,,,1050711,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0640628,213.03,5,2,3,有,無,5000000,23471,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLLKQHLFFAL56CA
豐原區,土地,北陽段241~270地號,16.98,住,,,1050630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,978048,57600,,0.0,0,,RPXNMLLJQHLFFAL09CA
豐原區,房地(土地+建物),臺中市豐原區圓環北路一段206巷8弄1~30號,62.66,住,,,1050510,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0600217,77.0,2,2,1,有,無,3900000,50649,,0.0,0,增值稅由出賣人負擔.所有權人由承買人指定或變更.,RPQOMLNJQHLFFAL68CA
外埔區,土地,永吉段871~900地號,68.05,住,,,1050630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,51433,,0.0,0,,RPPNMLTLPHLFFBL66CA
大安區,土地,東安段1~30地號,35.21,,特定農業區,水利用地,1050704,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,96205,2732,,0.0,0,向政府機關承購之案件。,RPVNMLTLPHLFFBL27CA
大甲區,房地(土地+建物),臺中市大甲區永順街61~90號,109.0,住,,,1050719,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0640630,92.7,3,1,2,有,無,5350000,57713,,0.0,0,,RPPNMLLJQHLFFBL38CA
梧棲區,土地,市鎮南段181~210地號,92.51,商,,,1050707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3077800,33270,,0.0,0,,RPPOMLTLPHLFFCL86CA
梧棲區,房地(土地+建物),臺中市梧棲區建國東街91~120號,59.0,住,,,1050622,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820708,133.3,5,2,3,有,無,4900000,36759,,0.0,0,,RPQOMLMJQHLFFCL78CA
梧棲區,土地,永安段91~120地號,2600.0,工,,,1050421,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66800000,25692,,0.0,0,(包含)公共設施保留地之交易。,RPROMLOJQHLFFCL09CA
沙鹿區,房地(土地+建物),臺中市沙鹿區中山路紅竹巷61~90號,143.0,住,,,1050709,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040601,229.64,4,3,3,有,無,9100000,39627,,0.0,0,,RPXOMLOJQHLFFCL07CA
沙鹿區,房地(土地+建物),臺中市沙鹿區臺灣大道七段432巷99弄1~30號,80.58,住,,,1050711,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0931108,182.28,8,0,8,有,無,6750000,37031,,0.0,0,,RPOPMLOJQHLFFCL88CA
東勢區,土地,泰昌段1261~1290地號,184.27,其他,,,1050714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9379343,50900,,0.0,0,協議價購。,RPVNMLSLPHLFFEL47CA
東勢區,土地,泰昌段1261~1290地號,35.03,其他,,,1050714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1783027,50900,,0.0,0,協議價購。,RPWNMLSLPHLFFEL57CA
東勢區,土地,新互助段841~870地號,126.09,其他,,,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5043600,40000,,0.0,0,協議價購。,RPXNMLSLPHLFFEL67CA
梧棲區,房地(土地+建物),臺中市梧棲區中央路二段259巷1~30號,69.0,住,,,1050626,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0730425,116.26,4,2,3,有,無,4200000,36126,,0.0,0,,RPPNMLNLQHLFFCL88CA
清水區,房地(土地+建物),臺中市清水區鰲峰一街31~60號,116.2,住,,,1050720,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,279.51,4,2,4,有,無,14880000,53236,,0.0,0,,RPQNMLOLQHLFFCL09CA
清水區,房地(土地+建物),臺中市清水區鰲峰一街32巷1~30號,103.2,住,,,1050720,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,248.52,4,2,4,有,無,16000000,64381,,0.0,0,,RPQOMLQKQHLFFCL66CA
清水區,土地,武秀段1021~1050地號,218.0,商,,,1050629,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9888480,45360,,0.0,0,,RPWNMLQKQHLFFCL17CA
清水區,房地(土地+建物),臺中市清水區鰲峰一街32巷1~30號,106.2,住,,,1050720,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,252.24,4,2,4,有,無,14820000,58754,,0.0,0,,RPVNMLOLQHLFFCL96CA
東勢區,土地,東新段1441~1470地號,171.85,住,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7280000,42363,,0.0,0,,RPSNMLTLPHLFFEL27CA
石岡區,房地(土地+建物),臺中市石岡區豐勢路91~120號,59.32,,鄉村區,乙種建築用地,1050701,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600815,132.41,3,2,2,有,無,5500000,41538,,0.0,0,,RPTNMLTLPHLFFEL37CA
東勢區,房地(土地+建物),臺中市東勢區三民街1~30號,101.29,住,,,1050606,土地2建物1車位0,一層，二層，三層,三層,店面(店鋪),住商用,加強磚造,0670106,233.1,6,1,3,有,無,11500000,49335,,0.0,0,,RPPNMLSJQHLFFEL76CA
東勢區,土地,石圍墻段埤頭山小段241~270地號,5577.0,,山坡地保育區,農牧用地,1050712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5060000,907,,0.0,0,,RPWNMLTLPHLFFEL67CA
大雅區,房地(土地+建物),臺中市大雅區義和路76巷1~30號,134.64,住,,,1050618,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050223,305.8,5,2,2,有,無,22000000,71942,,0.0,0,,RPUNMLLJQHLFFFL66CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄1~30號,93.38,農,,,1040218,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,13000000,58254,,0.0,0,,RPSOMLPJQHLFFFL96CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,94.36,農,,,1031015,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12500000,56014,,0.0,0,,RPTOMLPJQHLFFFL07CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,94.36,農,,,1031111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,13100000,58702,,0.0,0,,RPUOMLPJQHLFFFL17CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.38,農,,,1031116,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12800000,57358,,0.0,0,,RPVOMLPJQHLFFFL27CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.39,農,,,1031020,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12820000,57448,,0.0,0,,RPWOMLPJQHLFFFL37CA
大雅區,房地(土地+建物)+車位,臺中市大雅區建興路112巷1~30號,18.16,商,,,1050612,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020808,143.68,3,2,2,有,有,7680000,53452,坡道機械,22.5,0,,RPSNMLMJQHLFFFL56CA
大雅區,房地(土地+建物),臺中市大雅區民權街146巷1~30號,76.0,住,,,1050627,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,176.3,4,3,3,有,無,13600000,77141,,0.0,0,,RPPOMLMJQHLFFFL98CA
大雅區,房地(土地+建物),臺中市大雅區民權街146巷1~30號,76.0,住,,,1050627,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050129,176.3,4,3,3,有,無,13000000,73738,,0.0,0,,RPROMLMJQHLFFFL56CA
大雅區,房地(土地+建物),臺中市大雅區民權街128巷31~60號,76.0,住,,,1050706,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050201,176.3,4,3,3,有,無,13000000,73738,,0.0,0,,RPTOMLMJQHLFFFL76CA
大雅區,房地(土地+建物)+車位,臺中市大雅區民富街175巷1~30號,77.0,住,,,1031222,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041020,207.13,4,2,4,有,無,14980000,72322,一樓平面,0.0,0,,RPUNMLNJQHLFFFL86CA
大雅區,房地(土地+建物)+車位,臺中市大雅區民富街175巷12弄1~30號,145.75,住,,,1050617,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041020,257.66,4,2,5,有,無,20500000,79562,一樓平面,0.0,0,,RPQNMLOJQHLFFFL56CA
大雅區,房地(土地+建物),臺中市大雅區雅楓街99巷1~30號,15.86,住,,,1050701,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820204,100.14,3,2,2,有,有,2880000,28760,,0.0,0,,RPOOMLOJQHLFFFL09CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,100.87,農,,,1031111,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12850000,57582,,0.0,0,,RPVNMLSJQHLFFFL47CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.39,農,,,1031203,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12850000,57582,,0.0,0,,RPWNMLSJQHLFFFL57CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.38,農,,,1031016,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,4,2,4,有,無,13000000,58254,,0.0,0,,RPXNMLSJQHLFFFL67CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.39,農,,,1031015,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,4,2,4,有,無,13000000,58254,,0.0,0,,RPOOMLSJQHLFFFL86CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,93.38,農,,,1031128,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,223.16,5,2,4,有,無,12800000,57358,,0.0,0,,RPPOMLSJQHLFFFL96CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,110.05,農,,,1031015,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,248.78,5,2,4,有,無,13580000,54586,,0.0,0,,RPQOMLSJQHLFFFL07CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,97.9,農,,,1031029,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,247.25,5,2,4,有,無,13680000,55329,,0.0,0,,RPROMLSJQHLFFFL17CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,110.27,農,,,1031102,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,243.16,5,2,4,有,無,13680000,56259,,0.0,0,,RPSOMLSJQHLFFFL27CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,120.94,農,,,1031015,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,243.16,4,2,4,有,無,14000000,57575,,0.0,0,,RPTOMLSJQHLFFFL37CA
潭子區,房地(土地+建物),臺中市潭子區大富路三段165巷3弄31~60號,90.27,農,,,1031015,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041215,222.48,5,2,4,有,無,12800000,57533,,0.0,0,,RPUOMLSJQHLFFFL47CA
北區,房地(土地+建物),臺中市北區太原路三段1~30號,40.56,住,,,1050714,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720505,101.49,3,2,2,有,無,2500000,24633,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLNJQHLFFBB28DA
北屯區,土地,文北段61~90地號,853.82,住,,,1050602,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108480000,127053,,0.0,0,,RPQPMLNJQHLFFBB97DA
大肚區,土地,遊園段91~120地號,925.8,,一般農業區,農牧用地,1050704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,3781,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLSKQHLFFIL67DA
大里區,房地(土地+建物),臺中市大里區益民路一段91~120號,80.8,住,,,1050701,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0681105,159.39,4,2,3,有,無,10800000,67758,,0.0,0,,RPVPMLTLPHLFFGL97CA
大里區,房地(土地+建物)+車位,臺中市大里區新生西路116巷1~30號,23.9,住,,,1050706,土地1建物1車位1,五層，六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800331,148.81,5,2,3,有,有,6000000,40320,坡道平面,0.0,0,,RPSNMLLJQHLFFGL56CA
大里區,土地,光正段1141~1170地號,134.28,,鄉村區,乙種建築用地,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2578176,19200,,0.0,0,父母子女間特殊關係之交易。,RPSOMLMJQHLFFGL76CA
大里區,房地(土地+建物)+車位,臺中市大里區德芳南路271~300號,18.95,商,,,1050704,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990902,218.07999999999998,4,2,2,有,有,14500000,66489,坡道平面,0.0,0,,RPUNMLMJQHLFFGL86CA
大里區,房地(土地+建物),臺中市大里區甲堤七街1~30號,105.03,,鄉村區,乙種建築用地,1050601,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030402,220.71,5,2,3,有,無,15500000,70228,,0.0,0,含增建或未登記建物。,RPWNMLSLPHLFFGL77CA
大雅區,房地(土地+建物)+車位,臺中市大雅區神林南路180巷31~60號,19.85,商,,,1050603,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040604,146.26,3,2,2,有,有,9350000,65547,坡道機械,15.82,800000,,RPTNMLMLQHLFFFL86CA
大雅區,房地(土地+建物),臺中市大雅區大林路373巷33弄1~30號,91.75,,特定農業區,甲種建築用地,1040315,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050126,157.01,3,2,4,有,無,10000000,63690,,0.0,0,,RPUNMLTKQHLFFFL57CA
大里區,房地(土地+建物),臺中市大里區長興三街1~30號,23.56,住,,,1050622,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0791010,92.48,3,2,1,有,無,2700000,29196,,0.0,0,,RPQOMLNJQHLFFGL66CA
大里區,房地(土地+建物),臺中市大里區塗城路713巷1~30號,13.39,住,,,1050713,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800110,75.83,3,1,2,有,有,2000000,26375,,0.0,0,,RPVNMLNJQHLFFGL07CA
大里區,房地(土地+建物)+車位,臺中市大里區東榮路一段121~150號,10.36,商,,,1050626,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021118,105.85,2,2,1,有,有,6100000,57629,坡道機械,10.62,0,,RPWNMLOJQHLFFGL27CA
大里區,房地(土地+建物)+車位,臺中市大里區環中東路六段361~390號,37.59,住,,,1050630,土地2建物1車位2,四層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040401,177.42000000000002,3,2,2,有,有,9000000,50727,坡道平面,50.48,0,,RPOOMLOJQHLFFGL56CA
大里區,房地(土地+建物),臺中市大里區新仁路三段32巷1~30號,70.48,住,,,1050617,土地2建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0600620,50.03,0,0,0,無,無,2410000,48171,,0.0,0,房屋已不堪居住。,RPQOMLOJQHLFFGL76CA
大里區,房地(土地+建物),臺中市大里區亞洲街181~210號,28.3,住,,,1050709,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690220,100.0,3,2,2,有,無,3600000,36000,,0.0,0,,RPROMLOJQHLFFGL86CA
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路61~90號,17.67,住,,,1050713,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050108,156.13,3,2,2,有,有,9600000,61487,坡道平面,23.67,0,,RPQNMLSJQHLFFGL07CA
大里區,房地(土地+建物),臺中市大里區新仁路二段241巷31~60號,29.04,住,,,1050628,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0730215,91.95,6,4,4,有,有,5280000,57423,,0.0,0,含增建或未登記建物。,RPWNMLPLQHLFFGL57CA
霧峰區,房地(土地+建物),臺中市霧峰區四德路296巷11弄31~60號,86.93,,特定農業區,甲種建築用地,1050711,土地5建物1車位0,一層，二層，三層，四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850730,238.78,5,3,3,有,有,8330000,34886,,0.0,0,,RPPNMLRLQHLFFGL07CA
大里區,房地(土地+建物),臺中市大里區好來七街1~30號,27.99,,鄉村區,乙種建築用地,1050627,土地1建物1車位0,地下一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810430,102.38000000000001,3,2,2,有,有,3100000,30279,,0.0,0,,RPVNMLKKQHLFFGL86CA
大里區,房地(土地+建物),臺中市大里區工業路宏巨3巷1~30號,70.39,,特定農業區,甲種建築用地,1050627,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0880621,178.69,4,2,3,有,無,5980000,33466,,0.0,0,,RPXOMLTKQHLFFGL08CA
大里區,房地(土地+建物)+車位,臺中市大里區東明路121~150號,18.34,商,,,1050627,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030514,173.13,3,1,2,有,有,9050000,52273,坡道平面,28.47,0,,RPPNMLLLQHLFFGL09CA
太平區,房地(土地+建物)+車位,臺中市太平區立智街1~30號,13.81,商,,,1050627,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021230,148.72,2,2,1,有,有,6650000,44715,坡道機械,0.0,0,,RPQNMLLJQHLFFHL09CA
太平區,房地(土地+建物),臺中市太平區新安街68巷1~30號,85.24,住,,,1050703,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010816,213.61,4,3,4,有,有,15960000,74716,,0.0,0,含增建或未登記建物。,RPUNMLNJQHLFFHL07CA
太平區,房地(土地+建物),臺中市太平區中山路二段399巷1弄1~30號,48.47,,鄉村區,乙種建築用地,1050701,土地7建物1車位0,一層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0711129,94.34,3,2,1,有,無,3150000,33390,,0.0,0,,RPWNMLMLQHLFFHL37CA
太平區,房地(土地+建物)+車位,臺中市太平區新興路1~30號,23.08,住,,,1050624,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,170.71,3,2,2,有,有,7750000,45399,坡道平面,0.0,0,,RPPNMLNLQHLFFHL76CA
太平區,房地(土地+建物),臺中市太平區永平路三段1~30號,82.61,工,,,1050701,土地1建物1車位0,一層，二層，騎樓，見其他登記事項,二層,廠辦,見其他登記事項,鋼筋混凝土造,0710412,125.38,3,2,2,有,無,11000000,87733,,0.0,0,,RPOOMLPLQHLFFHL96CA
太平區,房地(土地+建物),臺中市太平區中平路24之1~30號,75.0,住,,,1050707,土地1建物1車位0,全,三層,透天厝,見其他登記事項,加強磚造,0680815,166.32,3,2,3,有,無,9000000,54113,,0.0,0,,RPRNMLKKQHLFFHL56CA
龍井區,土地,山腳段1~30地號,3.0,其他,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,134400,44800,,0.0,0,協議價購。,RPWNMLSLPHLFFIL97CA
龍井區,土地,山腳段1~30地號,3.0,其他,,,1050711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,134400,44800,,0.0,0,協議價購。,RPXNMLSLPHLFFIL08CA
龍井區,房地(土地+建物)+車位,臺中市龍井區中央路二段268巷8弄1~30號,31.16,住,,,1050616,土地4建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850214,118.6,3,1,2,有,有,2200000,18550,升降機械,0.0,0,,RPQNMLTLPHLFFIL47CA
龍井區,房地(土地+建物),臺中市龍井區遠東街181~210號,20.02,住,,,1050710,土地1建物1車位0,九層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1041222,82.8,2,0,2,有,有,4180000,50483,,0.0,0,,RPTNMLMLQHLFFIL17CA
龍井區,房地(土地+建物),臺中市龍井區遠東街181~210號,17.14,住,,,1050705,土地1建物1車位0,三層,九層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1041222,71.84,2,0,2,有,有,3180000,44265,,0.0,0,,RPVNMLMLQHLFFIL37CA
龍井區,房地(土地+建物),臺中市龍井區中央路二段200巷10弄61~90號,98.41,住,,,1050715,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040812,212.12,5,2,6,有,無,12800000,60343,,0.0,0,與收件字號42160連件,RPQOMLMJQHLFFIL76CA
龍井區,房地(土地+建物),臺中市龍井區中央路二段200巷10弄31~60號,98.41,住,,,1050718,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040812,212.12,5,2,6,有,無,13000000,61286,,0.0,0,與收件字號42190連件,RPXNMLMJQHLFFIL37CA
龍井區,房地(土地+建物),臺中市龍井區竹師路一段262巷1~30號,86.0,住,,,1050623,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820915,195.42,3,2,2,有,無,5720000,29270,,0.0,0,本件包含增建或占用部分:頂樓、防火巷。,RPTNMLPJQHLFFIL27CA
東區,房地(土地+建物)+車位,臺中市東區東英三街1巷1~30號,197.89,住,,,1050520,土地5建物1車位2,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0940112,293.83,6,3,7,有,有,14100000,47987,一樓平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLQLQHLFFAB78DA
中區,房地(土地+建物),臺中市中區建國路181~210號,6.51,商,,,1050615,土地1建物1車位0,八層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,0730626,87.45,2,1,2,有,無,2500000,28588,,0.0,0,,RPXNMLKMQHLFFAB38DA
大肚區,土地,榮華段601~630地號,77.68,住,,,1050624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,38620,,0.0,0,本次買賣土地上有未登記建物；且為二親等間買賣。,RPSNMLMLQHLFFIL07CA
大肚區,房地(土地+建物),臺中市大肚區沙田路三段660巷1~30號,104.57,住,,,1050706,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050107,191.06,4,3,3,有,無,8180000,42814,,0.0,0,,RPSNMLMJQHLFFIL86CA
大肚區,土地,大肚段31~60地號,248.0,住,,,1050712,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3350000,13508,,0.0,0,,RPQNMLLJQHLFFIL56CA
太平區,房地(土地+建物),臺中市太平區中山路一段245巷1~30號,6.48,,鄉村區,乙種建築用地,1050710,土地2建物2車位0,三層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880909,42.68,2,0,2,有,有,1340000,31396,,0.0,0,,RPTNMLKKQHLFFHL76CA
太平區,房地(土地+建物)+車位,臺中市太平區育德路1~30號,13.78,住,,,1050601,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840728,107.91,3,2,2,有,有,5900000,54675,坡道機械,0.0,0,,RPUNMLKKQHLFFHL86CA
太平區,房地(土地+建物),臺中市太平區祥順路一段211~240號,58.0,住,,,1050705,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020410,160.48,4,3,4,有,無,13750000,85680,,0.0,0,,RPQNMLKKQHLFFHL09CA
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路321巷1~30號,13.72,住,,,1050706,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810812,99.79,3,2,2,有,有,4800000,48101,坡道機械,0.0,0,,RPQNMLTLPHLFFHL37CA
太平區,土地,聖和段451~480地號,109.0,,山坡地保育區,丙種建築用地,1050713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,62385,,0.0,0,未保存登記建物一併移轉,RPTNMLMJQHLFFHL86CA
