鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.62,商,,,1050712,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,124.83,2,1,1,有,有,24500000,276309,坡道平面,45.39,2550000,,RPTQMLSJQHLFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,11.98,商,,,1050712,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,131.55,1,1,1,有,有,32280000,341501,坡道平面,46.25,3150000,,RPVQMLSJQHLFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.08,商,,,1050712,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,120.33,2,1,1,有,有,24360000,288364,坡道平面,45.39,2750000,,RPWQMLSJQHLFFCA09CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,11.26,商,,,1050712,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,132.38,2,1,1,有,有,28000000,296679,坡道平面,46.25,2450000,,RPXQMLSJQHLFFCA56CA
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,10.62,商,,,1050712,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,125.69,0,0,0,無,有,25300000,281344,坡道平面,46.25,2950000,,RPTOMLTJQHLFFCA68CA
中山區,房地(土地+建物),臺北市中山區德惠街1~30號,3.58,商,,,1050614,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,951113,38.17,1,1,1,有,有,6800000,178150,,0,0,,RPUOMLMKQHLFFCA18CA
內湖區,房地(土地+建物),臺北市內湖區行善路59巷1~30號,47.79,住,,,1050625,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870506,126.27,3,2,2,有,有,16700000,132256,,0,0,,RPWPMLQKQHLFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段189巷91~120號,26.33,住,,,1050726,土地2建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840830,90.14,3,1,1,有,無,11900000,132017,坡道平面,0,0,,RPTNMLRKQHLFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段391~420號,45,工,,,1050707,土地1建物1車位1,四層,十二層,廠辦,工業用,鋼筋混凝土造,880524,298.35,11,1,0,有,有,21800000,73069,坡道平面,85.88,0,親友、員工或其他特殊關係間之交易。,RPWOMLTJQHLFFCA98CA
內湖區,房地(土地+建物),臺北市內湖區康樂街72巷6弄1~30號,33.6,住,,,1050627,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760112,94.64,3,2,1,有,無,13700000,144759,,0,0,,RPXNMLPKQHLFFCA68CA
內湖區,土地,潭美段三小段781~810地號,10.72,工,,,1000607,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1782000,166231,,0,0,"受實施耕者有其田自耕保留地交換註記登記限制,台北市政府地政局函於民國105.7.7北市地權字第10531709801號塗銷註記,始辦理移轉登記.",RPUNMLSKQHLFFCA68CA
內湖區,土地,潭美段三小段781~810地號,10.72,工,,,1000607,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,1782000,166231,,0,0,"受耕者有其田自耕保留地交換註記登記限制,台北市政府地政局函於民105.7.7北市地權字第10531709801號塗銷註記,始辦理移轉登記.",RPVNMLSKQHLFFCA78CA
南港區,房地(土地+建物)+車位,臺北市南港區舊莊街一段212巷1~30號,40.07,住,,,1050423,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050325,98.16,1,2,1,有,有,16500000,192123,坡道平面,25.29,2500000,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由義務人自行提供屬實。（本案為預售屋）,RPUOMLSLPHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區南京東路五段301~330號,5.16,商,,,1050712,土地1建物1車位0,七層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,860922,52.97,1,1,1,有,有,12800000,241646,,0,0,,RPSOMLRLPHLFFDA58CA
信義區,房地(土地+建物),臺北市信義區光復南路481~510號,3.8,商,,,1050714,土地1建物1車位0,二層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,780301,50.62,1,1,1,有,有,7500000,148163,,0,0,,RPSQMLQLPHLFFDA68CA
信義區,房地(土地+建物),臺北市信義區松山路287巷6弄1~30號,28.25,商,,,1050610,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610815,75.9,2,2,1,有,無,12300000,162055,,0,0,含增建或未登記建物。,RPSNMLRLPHLFFDA48CA
松山區,房地(土地+建物),臺北市松山區民生東路五段151~180號,6.73,商,,,1050619,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,720129,77.36,3,2,2,有,有,15500000,200362,,0,0,含增建或未登記建物。,RPUNMLRLPHLFFDA68CA
信義區,房地(土地+建物),臺北市信義區福德街137巷10弄1~30號,30.18,住,,,1050628,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,740827,107.43,3,2,2,有,有,15600000,145211,,0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內,RPVNMLRLPHLFFDA78CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段790巷62弄1~30號,29.5,住,,,1050626,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,81.38,2,2,1,有,無,16000000,196609,,0,0,共有人數3人。含增建或未登記建物。,RPWNMLRLPHLFFDA88CA
松山區,房地(土地+建物),臺北市松山區光復北路230巷1~30號,28.39,住,,,1050620,土地3建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,910320,135.49,3,2,1,有,有,26880000,198391,,0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內,RPUPMLQLPHLFFDA78CA
松山區,房地(土地+建物),臺北市松山區南京東路五段123巷2弄1~30號,46,住,,,1050614,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,541002,120.58,2,2,2,有,無,22000000,182451,,0,0,,RPQQMLSLPHLFFDA68CA
信義區,房地(土地+建物),臺北市信義區忠孝東路五段524巷1弄1~30號,21.47,住,,,1050721,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.82,3,1,2,有,無,27500000,227611,,0,0,,RPPNMLOJQHLFFDA77CA
南港區,房地(土地+建物),臺北市南港區忠孝東路六段225巷4弄1~30號,6.5,工,,,1050705,土地3建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,630806,16.5,2,2,1,有,無,3500000,212121,,0,0,親友、員工或其他特殊關係間之交易。,RPVPMLMJQHLFFDA38CA
南港區,房地(土地+建物),臺北市南港區成福路91~120號,31.77,住,,,1050718,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.62,3,2,1,有,無,14100000,153897,,0,0,,RPTNMLTJQHLFFDA68CA
南港區,土地,新光段一小段1~30地號,7.08,住,,,1050714,土地6建物0車位0,,,其他,,,,0,0,0,0,有,無,1477395,208672,,0,0,,RPWNMLOLQHLFFDA68CA
松山區,房地(土地+建物)+車位,臺北市松山區延壽街331~360號,57.96,住,,,1050712,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980320,211.53,4,2,2,有,有,50000000,236373,坡道平面,0,0,,RPTNMLQKQHLFFDA48CA
北投區,房地(土地+建物)+車位,臺北市北投區中央北路四段515巷31~60號,17.09,工,,,1050608,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021129,92.93,0,0,0,無,有,11250000,139101,坡道平面,27.51,2150000,,RPPNMLRLPHLFFEA28CA
士林區,房地(土地+建物)+車位,臺北市士林區忠誠路二段10巷1~30號,36.84,住,,,1050615,土地2建物1車位2,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990602,225.58,3,2,2,有,無,37500000,166238,升降機械,62.28,0,,RPRPMLRLPHLFFEA68CA
士林區,房地(土地+建物),臺北市士林區社子街63巷1~30號,22,住,,,1050608,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640117,56.78,2,1,1,有,無,6700000,117999,,0,0,,RPSPMLRLPHLFFEA78CA
北投區,房地(土地+建物),臺北市北投區北投路一段93巷1~30號,33.79,住,,,1050718,土地4建物1車位0,一層,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,691212,93.19,3,1,1,有,無,14000000,150231,,0,0,,RPOQMLRLPHLFFEA48CA
士林區,房地(土地+建物),臺北市士林區中山北路七段151~180號,17.5,住,,,1050619,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691114,84.53,1,1,1,有,有,15550000,183958,,0,0,,RPPQMLRLPHLFFEA58CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050702,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.56,0,0,0,有,有,2700000,,坡道平面,35.55,2700000,,RPUPMLTLPHLFFEA56CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050702,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.62,0,0,0,有,有,2700000,,坡道平面,35.61,2700000,,SPUPMLTLPHLFFEA66CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,35.72,住,,,1050621,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050311,215.08,4,2,2,有,有,36300000,168774,坡道平面,38.2,0,,RPPNMLTLPHLFFEA48CA
北投區,房地(土地+建物),臺北市北投區榮華一路1~30號,21.79,住,,,1050711,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,770726,150.89,3,2,2,有,無,24200000,160382,,0,0,,RPURMLRLPHLFFEA56CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,60.22,住,,,1031128,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050415,329.93,4,2,4,有,有,69600000,232937,坡道平面,41.44,2400000,"預售屋,雨遮不計價",RPRPMLLJQHLFFEA97CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,60.35,住,,,1021229,土地1建物1車位3,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050415,410.56,4,2,4,有,有,78500000,243153,坡道平面,124.32,8900000,"預售屋,雨遮不計價",RPUPMLLJQHLFFEA28CA
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路一段211~240號,39.05,住,,,1050628,土地1建物1車位2,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,971112,208.88,2,2,2,有,無,43000000,205860,坡道機械,30.58,0,,RPWOMLMJQHLFFEA48CA
士林區,房地(土地+建物),臺北市士林區福港街210巷18弄1~30號,27.15,住,,,1050701,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700117,93.88,3,2,1,有,無,10700000,113975,,0,0,,RPTOMLNJQHLFFEA28CA
北投區,房地(土地+建物)+車位,臺北市北投區建民路125巷1~30號,20.53,住,,,1031123,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050602,104.1,1,1,1,有,有,20780000,232107,升降機械,23.62,2100000,1.此為預售屋之買賣2.雨遮不計價,RPVNMLPJQHLFFEA58CA
北投區,房地(土地+建物)+車位,臺北市北投區建民路125巷1~30號,20.53,住,,,1031017,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050602,104.1,1,1,1,有,有,20570000,233226,升降機械,23.62,1800000,1.此為預售屋之買賣2.雨遮不計價,RPWNMLPJQHLFFEA68CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050705,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.31,0,0,0,有,有,2600000,,坡道平面,35.31,2600000,,RPOOMLTJQHLFFEA38CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050706,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.31,0,0,0,有,有,2530000,,坡道平面,35.31,2530000,,RPROMLTJQHLFFEA68CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050706,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.37,0,0,0,有,有,2650000,,坡道平面,35.37,2650000,,SPROMLTJQHLFFEA78CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050707,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.56,0,0,0,有,有,2770000,,坡道平面,35.55,2770000,,RPWOMLTJQHLFFEA56CA
士林區,車位,臺北市士林區德行西路31~60號,0.09,工,,,1050709,土地0建物0車位2,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,70.74,0,0,0,有,有,5200000,,坡道平面,0,5200000,,RPOPMLTJQHLFFEA48CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050712,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.37,0,0,0,有,有,2620000,,坡道平面,35.37,2620000,,RPQPMLTJQHLFFEA68CA
士林區,車位,臺北市士林區德行西路31~60號,0.05,工,,,1050713,土地0建物0車位1,地下二層,十三層,其他,停車空間,鋼筋混凝土造,970502,35.37,0,0,0,有,有,2600000,,坡道平面,35.37,2600000,,RPRPMLTJQHLFFEA78CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,51.99,住,,,1020923,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050415,332.65,3,2,3,有,有,65460000,237258,坡道平面,82.88,6200000,"1.預售屋買賣,雨遮不計價2.公契日:105年7月4日3私契日:102年9月23日4.公契價依公定值5.依「交屋款項明細表」找補項目:(1)地價稅:賣方退15,501元(2)房屋稅:賣方退9,112元(3)面積:賣方退201,744元(4)工程變更款:賣方退633,206元(5)利息找補:賣方退18,278元",RPXPMLNLQHLFFEA98CA
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段36巷1~30號,52.02,住,,,1031128,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050415,290.32,3,2,3,有,有,58420000,225088,坡道平面,41.44,2400000,"1.預售屋買賣,雨遮不計價2.公契日:105年7月5日3.私契日:103年11月28日4.公契價依公定值5.依「交屋款項明細表」找補項目:(1)地價稅:賣方退12,236元(2)房屋稅:客戶補2,532元(3)面積:賣方退177,487元(4)工程變更款:客戶補108,412元",RPOQMLNLQHLFFEA18CA
士林區,房地(土地+建物)+車位,臺北市士林區環河北路三段121~150號,15.5,住,,,1050711,土地2建物1車位2,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930518,159.6,2,1,2,有,有,21000000,131579,坡道平面,45.95,0,,RPSNMLOLQHLFFEA38CA
大安區,房地(土地+建物),臺北市大安區潮州街60巷10弄1~30號,6.11,住,,,1050703,土地1建物1車位0,四層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960424,26.68,1,0,1,有,有,8180000,306597,,0,0,含增建或未登記建物。,RPSNMLRLPHLFFFA68CA
大安區,房地(土地+建物)+車位,臺北市大安區光復南路631~660號,7.38,商,,,1050628,土地4建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970627,83.79,1,1,1,有,有,30500000,364005,其他,1.98,0,,RPXNMLRLPHLFFFA56CA
大安區,房地(土地+建物)+車位,臺北市大安區樂利路5巷31~60號,42.09,住,,,1050616,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881214,186.02,3,2,2,有,有,39800000,213955,坡道平面,0,0,,RPPPMLMJQHLFFFA97CA
大安區,房地(土地+建物),臺北市大安區青田街9巷1~30號,43.25,住,,,1050624,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,130.88,3,2,2,有,無,30000000,229218,,0,0,親友、員工或其他特殊關係間之交易。,RPWNMLMJQHLFFFA48CA
大安區,房地(土地+建物),臺北市大安區瑞安街31巷1~30號,31.4,商,,,1050621,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721006,132.77,4,1,3,有,無,29800000,224448,,0,0,,RPVOMLOJQHLFFFA68CA
文山區,房地(土地+建物),臺北市文山區溪口街61~90號,17.36,住,,,1050711,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691001,54.42,3,1,2,有,無,3813123,70068,,0,0,親友、員工或其他特殊關係間之交易。,RPQNMLRLPHLFFAA08DA
文山區,房地(土地+建物),臺北市文山區景興路153巷1~30號,7.09,住,,,1050711,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830317,37.5,1,1,1,有,有,7400000,197333,,0,0,,RPVNMLLMPHLFFAA08DA
中正區,房地(土地+建物)+車位,臺北市中正區大埔街31~60號,19.35,住,,,1050619,土地1建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030612,83.82,2,1,1,有,無,19200000,248027,塔式車位,12.86,1600000,,RPORMLMKQHLFFAA77DA
大同區,房地(土地+建物),臺北市大同區承德路一段91~120號,3.73,商,,,1050618,土地1建物1車位0,十一層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,781227,43.96,1,1,1,有,有,8750000,199045,,0,0,,RPWOMLNJQHLFFBA38DA
中正區,房地(土地+建物)+車位,臺北市中正區林森南路91~120號,43.05,住,,,1050717,土地1建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,990818,263.76,3,2,2,有,有,66000000,250227,塔式車位,6.13,0,,RPQNMLLMPHLFFBA67DA
內湖區,房地(土地+建物)+車位,臺北市內湖區堤頂大道二段451~480號,43.65,工,,,1050617,土地1建物1車位2,九層,十層,工廠,工業用,鋼筋混凝土造,891113,336.86,0,1,0,有,有,50730000,,坡道平面,69.88,0,,RPQPMLTLPHLFFCA68DA
內湖區,房地(土地+建物),臺北市內湖區安康路414巷1~30號,19.07,住,,,1050703,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,881116,67.43,3,2,1,有,有,11050000,163874,,0,0,,RPXPMLLJQHLFFCA48DA
中山區,房地(土地+建物),臺北市中山區中山北路三段1~30號,125,商,,,1050517,土地1建物5車位0,全,五層,透天厝,,加強磚造,,550.15,0,6,5,有,無,153000000,278106,,0,0,含增建或未登記建物。,RPVQMLMJQHLFFCA48DA
中山區,房地(土地+建物),臺北市中山區中山北路二段65巷2弄31~60號,6.56,商,,,1050710,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,970114,32.98,3,1,1,有,有,7300000,221346,,0,0,含增建或未登記建物。,RPQRMLMJQHLFFCA08DA
內湖區,車位,臺北市內湖區大湖山莊街168巷1~30號,0.46,住,,,1050706,土地0建物0車位1,,,其他,,,,15.42,0,0,0,有,有,800000,,坡道機械,15.42,800000,,RPXPMLQLPHLFFCA09DA
南港區,房地(土地+建物)+車位,臺北市南港區東新街121~150號,34.25,住,,,1050525,土地3建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990331,223.42,3,2,2,有,有,40000000,179035,坡道機械,53.58,0,,RPVOMLNJQHLFFDA48DA
信義區,土地,雅祥段四小段61~90地號,10,其他,,,1050714,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1316276,131628,,0,0,,RPXOMLPJQHLFFDA88DA
大同區,房地(土地+建物),臺北市大同區民權西路121~150號,11.5,商,,,1050620,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,761120,118.38,2,2,2,有,有,20300000,171482,,0,0,,RPSOMLLJQHLFFBA77DA
松山區,房地(土地+建物),臺北市松山區民生東路三段130巷7弄1~30號,25.1,住,,,1050626,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,711206,124.11,4,4,3,有,有,39880000,321328,,0,0,含增建或未登記建物,RPRPMLRLPHLFFDA68DA
北投區,車位,臺北市北投區文林北路94巷31~60號,1.34,住,,,1050715,土地0建物0車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,991115,40.42,0,0,0,有,有,2600000,,坡道平面,14.4,2600000,,RPVNMLQLPHLFFEA88DA
大安區,房地(土地+建物),臺北市大安區安居街124巷1~30號,26.49,住,,,1050603,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,70.48,3,2,1,有,無,9500000,134790,,0,0,,RPWNMLRLPHLFFFA56DA
大安區,房地(土地+建物),臺北市大安區復興南路二段301~330號,13.91,住,,,1050626,土地2建物1車位0,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760519,123.28,3,2,2,有,有,25500000,206846,,0,0,,RPXNMLSLPHLFFFA76DA
北投區,房地(土地+建物),臺北市北投區自強街151~180號,13.95,商,,,1050619,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,680505,64.71,2,2,1,有,無,8900000,137515,,0,0,,RPQOMLLKQHLFFEA97DA
北投區,房地(土地+建物),臺北市北投區光明路211~240號,4.88,其他,,,1050707,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,851218,41.05,1,1,1,有,有,5600000,136419,,0,0,,RPQOMLTLPHLFFEA78DA
士林區,房地(土地+建物),臺北市士林區中正路349巷1~30號,31,住,,,1050614,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700203,100.11,3,2,2,有,無,18500000,184797,,0,0,,RPSPMLTLPHLFFEA09DA
信義區,房地(土地+建物),臺北市信義區松山路650巷21弄1~30號,60.25,其他,,,1050712,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,590930,111.02,3,1,1,有,無,8300000,74761,,0,0,買受人共2人。親友、員工或其他特殊關係間之交易。,RPSNMLNLQHLFFDA28DA
信義區,房地(土地+建物),臺北市信義區吳興街361巷31~60號,31.5,住,,,1050618,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.48,4,1,4,有,無,15330000,185863,,0,0,,RPOOMLSLPHLFFDA38DA
南港區,土地,麗山段二小段211~240地號,989,其他,,,1050629,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1375000,1390,,0,0,"因為保護區林地,使用限制條件嚴格,故以低於公告現值價格出售。",RPSOMLLJQHLFFDA97DA
信義區,房地(土地+建物),臺北市信義區莊敬路391~420號,10.66,商,,,1050623,土地10建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690628,67,2,2,1,有,有,12800000,191045,,0,0,,RPSPMLMJQHLFFDA18DA
南港區,房地(土地+建物)+車位,臺北市南港區興南街31~60號,30.81,住,,,1050608,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900116,159.93,4,2,2,有,有,24500000,179109,坡道平面,37.1,2500000,含增建或未登記建物。,RPRQMLMJQHLFFDA18DA
中山區,房地(土地+建物),臺北市中山區復興北路421~450號,7.14,住,,,1050622,土地2建物1車位0,三層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,971015,40.86,1,1,1,有,有,9600000,234949,,0,0,含增建或未登記建物。,RPVQMLTLPHLFFCA66DA
中山區,房地(土地+建物),臺北市中山區興安街91~120號,26.76,住,,,1050601,土地1建物1車位0,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,750314,126.99,0,1,1,有,有,65000000,511851,,0,0,,RPUNMLLMPHLFFCA18DA
中山區,房地(土地+建物)+車位,臺北市中山區堤頂大道二段331~360號,88.89,住,,,1050703,土地1建物1車位2,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920929,316.89,4,2,3,有,有,66680000,210420,坡道平面,68,0,,RPWPMLMJQHLFFCA48DA
中山區,房地(土地+建物),臺北市中山區民族東路410巷31~60號,12.56,住,,,1050712,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661110,51.09,2,2,2,有,無,4900000,95909,,0,0,親友、員工或其他特殊關係間之交易。,RPXOMLRKQHLFFCA09DA
大同區,房地(土地+建物),臺北市大同區錦西街61~90號,15.23,住,,,1050703,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660131,56.71,0,1,1,有,無,10050000,177217,,0,0,,RPQOMLSLPHLFFBA38DA
大同區,房地(土地+建物),臺北市大同區重慶北路三段223巷1~30號,27.75,住,,,1050603,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住工用,加強磚造,580416,84.24,3,3,2,有,無,11880000,141026,,0,0,含增建或未登記建物。,RPROMLLJQHLFFBA67DA
文山區,房地(土地+建物),臺北市文山區興隆路二段217巷1~30號,16.98,住,,,1050607,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850715,73.08,2,2,1,有,有,10880000,148878,,0,0,,RPWNMLLKQHLFFAA08DA
中正區,房地(土地+建物)+車位,臺北市中正區汀州路二段255巷12弄1~30號,32.98,住,,,1050624,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780825,145.48,3,2,2,有,有,22100000,151911,升降平面,25.97,0,,RPQNMLQJQHLFFAA87DA
文山區,車位,臺北市文山區木新路三段91~120號,0.25,住,,,1050710,土地0建物0車位1,一層,十五層,其他,見其他登記事項,鋼筋混凝土造,1020910,47.02,0,0,0,有,有,1800000,,坡道平面,47.01,1800000,,RPWNMLRJQHLFFAA58DA
文山區,房地(土地+建物),臺北市文山區和興路1~30號,31.67,住,,,1050630,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,791004,105.91,3,2,2,有,無,12680000,119724,,0,0,,RPQOMLRLPHLFFAA18DA
大安區,房地(土地+建物),臺北市大安區信義路四段121~150號,20.7,其他,,,1050704,土地1建物2車位0,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,691124,285.46,6,2,2,有,有,73400000,257129,,0,0,,RPPOMLOJQHLFFFA08CA
文山區,房地(土地+建物),臺北市文山區興德路30巷1~30號,26.81,商,,,1050701,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690513,86.49,3,0,3,有,無,8500000,98277,,0,0,,RPSNMLLMPHLFFAA77DA
